ID,Name,IsTestObject,Active,Type,IsCommercial,ChargesRCC,PCE,CO2,CustomerChg,DemandCharge,NameShort,Blocks
241,AVEC- Shishmaref - Residential,0,1,1,0,0,0.5082,1.666454,5.0,0.0,AVEC- ,"[(750.0, 0.7637), (nan, 0.6476), (nan, nan), (nan, nan), (nan, nan)]"
242,AVEC- Shungnak - Residential,0,1,1,0,0,0.5612,1.838391,5.0,0.0,AVEC- ,"[(750.0, 0.8195), (nan, 0.7034), (nan, nan), (nan, nan), (nan, nan)]"
243,AVEC- Stebbins- Residential,0,1,1,0,0,0.2825,1.632123,5.0,0.0,AVEC- ,"[(700.0, 0.5907), (nan, 0.4746), (nan, nan), (nan, nan), (nan, nan)]"
244,"AVEC- Togiak, Twin Hills - Residential",0,1,1,0,0,0.4377,1.627232,5.0,0.0,AVEC- ,"[(750.0, 0.6895), (nan, 0.5734), (nan, nan), (nan, nan), (nan, nan)]"
245,AVEC- Toksook Bay - Residential,0,1,1,0,0,0.3675,1.522025,5.0,0.0,AVEC- ,"[(750.0, 0.6283000000000001), (nan, 0.5122), (nan, nan), (nan, nan), (nan, nan)]"
246,AVEC- Tununak - Residential,0,1,1,0,0,0.3675,1.522025,5.0,0.0,AVEC- ,"[(750.0, 0.6283000000000001), (nan, 0.5122), (nan, nan), (nan, nan), (nan, nan)]"
247,AVEC- Wales - Residential,0,1,1,0,0,0.4936,1.736018,5.0,0.0,AVEC- ,"[(750.0, 0.7484), (nan, 0.6323), (nan, nan), (nan, nan), (nan, nan)]"
248,APT- Alatna - Residential,0,1,1,0,1,0.7564,2.109265,25.5,0.0,APT- A,"[(nan, np.float64(1.177578)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
249,APT- Allakaket - Residential,0,1,1,0,1,0.76,2.109265,25.5,0.0,APT- A,"[(nan, np.float64(1.177578)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
250,APT- Bettles - Residential,0,1,1,0,1,0.7564,2.027641,25.5,0.0,APT- B,"[(nan, np.float64(1.016078)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
251,APT- Chistochina - Residential,0,1,1,0,1,0.5088,1.771758,25.5,0.0,APT- C,"[(nan, np.float64(0.709678)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
252,APT- Coffman Cove - Residential,0,1,1,0,1,0.0961,0.1591897,25.5,0.0,APT- C,"[(nan, np.float64(0.32957800000000004)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
253,APT- Craig - Residential,0,1,1,0,1,0.0961,0.1591897,25.5,0.0,APT- C,"[(nan, np.float64(0.32957800000000004)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
254,APT- Dot Lake - Residential,0,1,1,0,1,0.3373,1.745148,25.5,0.0,APT- D,"[(nan, np.float64(0.5316780000000001)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
256,APT- Eagle Village - Residential,0,1,1,0,1,0.6072,2.060729,25.5,0.0,APT- E,"[(nan, np.float64(0.8132780000000001)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
257,APT- Evansville - Residential,0,1,1,0,1,0.7564,2.027641,25.5,0.0,APT- E,"[(nan, np.float64(1.016078)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
258,APT- Haines - Residential,0,1,1,0,1,,0.1102586,25.5,0.0,APT- H,"[(nan, np.float64(0.30137800000000003)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
259,APT- Healy Lake - Residential,0,1,1,0,1,0.7564,2.789303,25.5,0.0,APT- H,"[(nan, np.float64(1.406878)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
260,APT- Hollis - Residential,0,1,1,0,1,0.0961,0.1591897,25.3,0.0,APT- H,"[(nan, np.float64(0.32957800000000004)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
261,APT- Hydaburg - Residential,0,1,1,0,1,0.0961,0.1591897,25.5,0.0,APT- H,"[(nan, np.float64(0.32957800000000004)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
262,APT- Kasaan -  Residential,0,1,1,0,1,0.0961,0.1591897,25.5,0.0,APT- K,"[(nan, np.float64(0.32957800000000004)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
263,APT- Klawock - Residential,0,1,1,0,1,0.0961,0.1591897,25.5,0.0,APT- K,"[(nan, np.float64(0.32957800000000004)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
264,APT- Mentasta Lake - Residential,0,1,1,0,1,0.5088,1.804428,25.5,0.0,APT- M,"[(nan, np.float64(0.709678)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
266,APT- Northway - Residential,0,1,1,0,1,0.5932,1.935616,25.5,0.0,APT- N,"[(nan, np.float64(0.798478)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
267,APT- Skagway - Residential,0,1,1,0,1,0.0859,0.2138342,25.5,0.0,APT- S,"[(nan, np.float64(0.30137800000000003)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
268,APT- Tetlin - Residential,0,1,1,0,1,0.3373,1.747023,25.5,0.0,APT- T,"[(nan, np.float64(0.5316780000000001)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
269,APT- Thorne Bay - Residential,0,1,1,0,1,0.0961,0.1591897,25.5,0.0,APT- T,"[(nan, np.float64(0.32957800000000004)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
270,APT- Tok - Residential,0,1,1,0,1,0.3373,1.747023,25.5,0.0,APT- T,"[(nan, np.float64(0.5316780000000001)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
271,APT- Whale Pass - Residential,0,1,1,0,1,0.0961,2.111706,25.5,0.0,APT- W,"[(nan, np.float64(0.32957800000000004)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
272,AVEC- Kasigluk - Residential,0,1,1,0,0,0.4762,1.8,5.0,0.0,AVEC- ,"[(700.0, 0.7421), (nan, 0.626), (nan, nan), (nan, nan), (nan, nan)]"
273,Lime Village - Residential,0,1,1,0,1,0.7608,4.089749,0.0,0.0,Lime V,"[(nan, np.float64(1.771178)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
274,Stevens Village - Residential,0,1,1,0,0,0.5631,3.98199,,0.0,Steven,"[(nan, 1.07), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
275,"Platinum, City of - Residential",0,1,1,0,0,0.0001,2.055835,,0.0,Platin,"[(nan, 0.95), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
277,Chalkyitsik Village Energy - Residential,0,1,1,0,0,0.5025,2.430724,,0.0,Chalky,"[(nan, 0.95), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
278,Chenega Bay - Residential,0,1,1,0,0,0.7608,2.093737,,0.0,Cheneg,"[(nan, 1.12), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
279,Twin Hills Village Council - Residential,0,1,1,0,0,0.4079,2.652244,2.0,0.0,Twin H,"[(nan, 0.7192), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
280,Venetie Village Electric - Residential,0,1,1,0,0,0.7008,2.677009,,0.0,Veneti,"[(nan, 0.9), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
281,AVEC- Teller - Residential,0,1,1,0,0,0.4382,1.776351,5.0,0.0,AVEC- ,"[(750.0, 0.6900999999999999), (nan, 0.574), (nan, nan), (nan, nan), (nan, nan)]"
282,APT- Slana - Residential,0,1,1,0,1,0.5088,1.771758,25.5,0.0,APT- S,"[(nan, np.float64(0.709678)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
283,Inside Passage Electric Coop - Residential,0,1,1,0,1,0.407,1.378304,11.0,0.0,Inside,"[(nan, np.float64(0.7003780000000001)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
284,Circle Elec Utility - Residential,0,1,1,0,0,0.5191,2.185336,,0.0,Circle,"[(nan, 1.01), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
285,"Akhiok, City of Commercial -Sm",0,1,1,1,0,0.3212,2.574322,,0.0,Akhiok,"[(nan, 0.8), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
286,Akiachak Commercial - Sm,0,1,1,1,0,0.3587,1.734183,,0.0,Akiach,"[(nan, 0.73), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
287,"Akiak, City of - Commercial - Sm",0,1,1,1,0,0.4308,1.813185,,0.0,"Akiak,","[(nan, 0.63), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
288,"Akutan, City of - Commercial - Sm",0,1,1,1,0,0.7508,2.053912,,0.0,Akutan,"[(nan, 0.95), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
289,AEL&P - Sm Commercial,0,1,1,1,1,,0.002855618,17.74,0.0,AEL&P ,"[(nan, np.float64(0.12179899999999999)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
290,APT- Alatna - Commercial - Sm,0,1,1,1,1,0.7564,2.109265,32.02,55.22,APT- A,"[(nan, np.float64(1.1201780000000001)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
291,APT- Allakaket - Commercial - Sm,0,1,1,1,1,0.76,2.109265,32.02,55.22,APT- A,"[(nan, np.float64(1.1201780000000001)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
292,Alutiiq Power- Commercial - Sm,0,1,1,1,0,0.5008,2.731869,,0.0,Alutii,"[(nan, 0.7), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
293,Anchorage ML&P - Commercial - Sm,0,0,1,1,0,,1.1,30.46,0.0,Anchor,"[(nan, 0.14091), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
294,"Atka, City of Small Commercial",0,1,1,1,0,0.3329,0.5889879,,0.0,"Atka, ","[(nan, 0.625), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
295,Aniak Light & Power - Commercial - Sm,0,1,1,1,1,0.579,2.097938,,0.0,Aniak ,"[(nan, np.float64(0.8867780000000001)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
296,Arctic Village Elec - Commercial - Sm,0,1,1,1,0,0.7355,2.527019,,0.0,Arctic,"[(nan, 1.0), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
297,Atmautluak Joint Utilities - Commercial - Sm,0,1,1,1,0,0.4608,1.873096,35.86,0.0,Atmaut,"[(nan, 0.66), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
298,AVEC- Alakanuk - Commercial - Sm,0,1,1,1,0,0.4079,1.486074,5.0,0.0,AVEC- ,"[(750.0, 0.6731), (nan, 0.557), (nan, nan), (nan, nan), (nan, nan)]"
299,AVEC- Ambler - Commercial - Sm,0,1,1,1,0,0.7227,1.777995,5.0,0.0,AVEC- ,"[(750.0, 0.9895), (nan, 0.8734), (nan, nan), (nan, nan), (nan, nan)]"
300,AVEC- Anvik - Commercial - Sm,0,1,1,1,0,0.5017,1.958265,5.0,0.0,AVEC- ,"[(750.0, 0.7569), (nan, 0.6408), (nan, nan), (nan, nan), (nan, nan)]"
301,AVEC- Brevig Mission - Commercial - Sm,0,1,1,1,0,0.4344,1.646332,5.0,0.0,AVEC- ,"[(750.0, 0.6860999999999999), (nan, 0.57), (nan, nan), (nan, nan), (nan, nan)]"
302,AVEC- Chevak - Commercial - Sm,0,1,1,1,0,0.3049,1.2611,5.0,0.0,AVEC- ,"[(750.0, 0.5917), (nan, 0.4756), (nan, nan), (nan, nan), (nan, nan)]"
303,AVEC- Eek - Commercial - Sm,0,1,1,1,0,0.396,1.699431,5.0,0.0,AVEC- ,"[(750.0, 0.6456), (nan, 0.5295), (nan, nan), (nan, nan), (nan, nan)]"
304,AVEC- Elim - Commercial - Sm,0,1,1,1,0,0.3686,1.73547,5.0,0.0,AVEC- ,"[(750.0, 0.6168), (nan, 0.5007), (nan, nan), (nan, nan), (nan, nan)]"
305,AVEC- Emmonak - Commercial - Sm,0,1,1,1,0,0.4079,1.486074,5.0,0.0,AVEC- ,"[(750.0, 0.6731), (nan, 0.557), (nan, nan), (nan, nan), (nan, nan)]"
306,AVEC- Gambell - Commercial - Sm,0,1,1,1,0,0.4643,1.591899,5.0,0.0,AVEC- ,"[(750.0, 0.7175), (nan, 0.6014), (nan, nan), (nan, nan), (nan, nan)]"
307,AVEC- Goodnews Bay - Commercial - Sm,0,1,1,1,0,0.4402,1.689388,5.0,0.0,AVEC- ,"[(750.0, 0.6921999999999999), (nan, 0.5761), (nan, nan), (nan, nan), (nan, nan)]"
308,AVEC- Grayling - Commercial - Sm,0,1,1,1,0,0.4396,1.854232,5.0,0.0,AVEC- ,"[(750.0, 0.6915), (nan, 0.5754), (nan, nan), (nan, nan), (nan, nan)]"
309,AVEC- Holy Cross - Commercial - Sm,0,1,1,1,0,0.3829,1.892176,5.0,0.0,AVEC- ,"[(750.0, 0.6318), (nan, 0.5157), (nan, nan), (nan, nan), (nan, nan)]"
310,AVEC- Hooper Bay - Commercial - Sm,0,1,1,1,0,0.4641,1.551215,5.0,0.0,AVEC- ,"[(750.0, 0.7219), (nan, 0.6058), (nan, nan), (nan, nan), (nan, nan)]"
311,AVEC- Huslia - Commercial - Sm,0,1,1,1,0,0.4128,1.720705,5.0,0.0,AVEC- ,"[(750.0, 0.6633), (nan, 0.5472), (nan, nan), (nan, nan), (nan, nan)]"
312,AVEC- Kaltag - Commercial - Sm,0,1,1,1,0,0.4158,1.773234,5.0,0.0,AVEC- ,"[(750.0, 0.6665000000000001), (nan, 0.5504), (nan, nan), (nan, nan), (nan, nan)]"
313,AVEC- Kasigluk - Commercial - Sm,0,1,1,1,0,,1.8,5.0,0.0,AVEC- ,"[(700.0, 0.7421), (nan, 0.626), (nan, nan), (nan, nan), (nan, nan)]"
314,AVEC- Kiana - Commercial - Sm,0,1,1,1,0,0.4314,1.746828,5.0,0.0,AVEC- ,"[(750.0, 0.6829000000000001), (nan, 0.5668), (nan, nan), (nan, nan), (nan, nan)]"
315,AVEC- Kivalina - Commercial - Sm,0,1,1,1,0,0.4601,1.640001,5.0,0.0,AVEC- ,"[(750.0, 0.7131000000000001), (nan, 0.597), (nan, nan), (nan, nan), (nan, nan)]"
316,AVEC- Koyuk - Commercial - Sm,0,1,1,1,0,0.4129,1.674698,5.0,0.0,AVEC- ,"[(750.0, 0.6634), (nan, 0.5473), (nan, nan), (nan, nan), (nan, nan)]"
317,AVEC- Lwr/Upr Kalskag - Commercial - Sm,0,1,1,1,0,0.3845,1.716612,5.0,0.0,AVEC- ,"[(750.0, 0.6335), (nan, 0.5174), (nan, nan), (nan, nan), (nan, nan)]"
318,AVEC- Marshall - Commercial - Sm,0,1,1,1,0,0.368,1.788789,5.0,0.0,AVEC- ,"[(750.0, 0.6162000000000001), (nan, 0.5001), (nan, nan), (nan, nan), (nan, nan)]"
319,AVEC- Mekoryuk - Commercial - Sm,0,1,1,1,0,0.3827,1.77864,5.0,0.0,AVEC- ,"[(750.0, 0.6437999999999999), (nan, 0.5277), (nan, nan), (nan, nan), (nan, nan)]"
320,AVEC- Minto - Commercial - Sm,0,1,1,1,0,0.4009,1.626542,5.0,0.0,AVEC- ,"[(750.0, 0.6508), (nan, 0.5347), (nan, nan), (nan, nan), (nan, nan)]"
321,AVEC- Mt.Village - Commercial - Sm,0,1,1,1,0,0.3233,1.304778,5.0,0.0,AVEC- ,"[(750.0, 0.6376999999999999), (nan, 0.5216), (nan, nan), (nan, nan), (nan, nan)]"
322,AVEC- New Stuyahok - Commercial - Sm,0,1,1,1,0,0.4987,1.742509,5.0,0.0,AVEC- ,"[(750.0, 0.7537), (nan, 0.6376000000000001), (nan, nan), (nan, nan), (nan, nan)]"
323,AVEC- Nightmute - Commercial - Sm,0,1,1,1,0,0.3675,1.522025,5.0,0.0,AVEC- ,"[(750.0, 0.6283000000000001), (nan, 0.5122), (nan, nan), (nan, nan), (nan, nan)]"
324,AVEC- Noatak - Commercial - Sm,0,1,1,1,0,0.7608,1.729009,5.0,0.0,AVEC- ,"[(750.0, 1.2005), (nan, 1.0844), (nan, nan), (nan, nan), (nan, nan)]"
325,AVEC- Noorvik - Commercial - Sm,0,1,1,1,0,0.4726,1.729205,5.0,0.0,AVEC- ,"[(750.0, 0.7263), (nan, 0.6102), (nan, nan), (nan, nan), (nan, nan)]"
326,AVEC- Nulato - Commercial - Sm,0,1,1,1,0,0.3393,1.744027,5.0,0.0,AVEC- ,"[(750.0, 0.5860000000000001), (nan, 0.4699), (nan, nan), (nan, nan), (nan, nan)]"
327,AVEC- Nunapitchuk/Kasig - Commercial - Sm,0,1,1,1,0,0.4762,1.54915,5.0,0.0,AVEC- ,"[(750.0, 0.7421), (nan, 0.626), (nan, nan), (nan, nan), (nan, nan)]"
328,AVEC- Old Harbor - Commercial - Sm,0,1,1,1,0,0.3036,1.674152,5.0,0.0,AVEC- ,"[(750.0, 0.5484), (nan, 0.4323), (nan, nan), (nan, nan), (nan, nan)]"
329,AVEC- Pilot Station - Commercial - Sm,0,1,1,1,0,0.4044,1.731404,5.0,0.0,AVEC- ,"[(750.0, 0.6545000000000001), (nan, 0.5384), (nan, nan), (nan, nan), (nan, nan)]"
330,AVEC- Quinhagak - Commercial - Sm,0,1,1,1,0,0.3372,1.411971,5.0,0.0,AVEC- ,"[(750.0, 0.6258), (nan, 0.5097), (nan, nan), (nan, nan), (nan, nan)]"
331,AVEC- Russian Mission - Commercial - Sm,0,1,1,1,0,0.3853,1.692776,5.0,0.0,AVEC- ,"[(750.0, 0.6344000000000001), (nan, 0.5183), (nan, nan), (nan, nan), (nan, nan)]"
332,AVEC- Savoonga - Commercial - Sm,0,1,1,1,0,0.4388,1.649503,5.0,0.0,AVEC- ,"[(750.0, 0.6907000000000001), (nan, 0.5746), (nan, nan), (nan, nan), (nan, nan)]"
333,AVEC- Scammon Bay - Commercial - Sm,0,1,1,1,0,0.4448,1.800197,5.0,0.0,AVEC- ,"[(750.0, 0.6970000000000001), (nan, 0.5809), (nan, nan), (nan, nan), (nan, nan)]"
334,AVEC- Selawik - Commercial - Sm,0,1,1,1,0,0.4578,1.747292,5.0,0.0,AVEC- ,"[(750.0, 0.7107), (nan, 0.5946), (nan, nan), (nan, nan), (nan, nan)]"
335,AVEC- Shageluk - Commercial - Sm,0,1,1,1,0,0.396,1.997114,5.0,0.0,AVEC- ,"[(750.0, 0.6456), (nan, 0.5295), (nan, nan), (nan, nan), (nan, nan)]"
336,AVEC- Shaktoolik - Commercial - Sm,0,1,1,1,0,0.4166,1.4254,5.0,0.0,AVEC- ,"[(750.0, 0.7008000000000001), (nan, 0.5847), (nan, nan), (nan, nan), (nan, nan)]"
337,AVEC- Shishmaref - Commercial - Sm,0,1,1,1,0,0.5082,1.666454,5.0,0.0,AVEC- ,"[(750.0, 0.7637), (nan, 0.6476), (nan, nan), (nan, nan), (nan, nan)]"
338,AVEC- Shungnak - Commercial - Sm,0,1,1,1,0,0.5612,1.838391,5.0,0.0,AVEC- ,"[(750.0, 0.8195), (nan, 0.7034), (nan, nan), (nan, nan), (nan, nan)]"
339,AVEC- St.Mary's/Adref/Pitkas - Commercial - Sm,0,1,1,1,0,0.3233,1.304778,5.0,0.0,AVEC- ,"[(750.0, 0.6376999999999999), (nan, 0.5216), (nan, nan), (nan, nan), (nan, nan)]"
340,AVEC- St.Michael - Commercial - Sm,0,1,1,1,0,0.2854,1.632123,5.0,0.0,AVEC- ,"[(750.0, 0.5907), (nan, 0.4746), (nan, nan), (nan, nan), (nan, nan)]"
341,AVEC- Stebbins - Commercial - Sm,0,1,1,1,0,0.2825,1.632123,5.0,0.0,AVEC- ,"[(750.0, 0.5907), (nan, 0.4746), (nan, nan), (nan, nan), (nan, nan)]"
342,AVEC- Teller - Commercial - Sm,0,1,1,1,0,0.4382,1.776351,5.0,0.0,AVEC- ,"[(750.0, 0.6900999999999999), (nan, 0.574), (nan, nan), (nan, nan), (nan, nan)]"
343,"AVEC- Togiak, Twin Hills - Commercial - Sm",0,1,1,1,0,0.4377,1.627232,5.0,0.0,AVEC- ,"[(750.0, 0.6895), (nan, 0.5734), (nan, nan), (nan, nan), (nan, nan)]"
344,AVEC- Toksook Bay - Commercial - Sm,0,1,1,1,0,0.3675,1.522025,5.0,0.0,AVEC- ,"[(750.0, 0.6283000000000001), (nan, 0.5122), (nan, nan), (nan, nan), (nan, nan)]"
345,AVEC- Tununak - Commercial - Sm,0,1,1,1,0,0.3675,1.522025,5.0,0.0,AVEC- ,"[(750.0, 0.6283000000000001), (nan, 0.5122), (nan, nan), (nan, nan), (nan, nan)]"
346,AVEC- Wales - Commercial - Sm,0,1,1,1,0,0.4936,1.736018,5.0,0.0,AVEC- ,"[(750.0, 0.7484), (nan, 0.6323), (nan, nan), (nan, nan), (nan, nan)]"
347,Barrow Utilities & Electric-elec - Commercial - Lg,0,1,1,1,0,,2.028199,210.0,0.0,Barrow,"[(nan, 0.1392), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
348,Barrow Utilities & Electric-gas - Commercial - Sm,0,1,2,1,0,,,30.0,0.0,Barrow,"[(55.0, 0.0), (nan, 0.41), (nan, nan), (nan, nan), (nan, nan)]"
349,Beaver Village Electric Utility - Commercial - Sm,0,1,1,1,0,0.6267,2.499755,,0.0,Beaver,"[(nan, 0.9), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
350,AVEC- Bethel - Commercial - Sm,0,1,1,1,0,0.1557,1.630212,5.0,0.0,AVEC- ,"[(nan, 0.4514), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
351,APT- Bettles - Commercial - Sm,0,1,1,1,1,0.7564,2.027641,32.02,55.22,APT- B,"[(nan, np.float64(0.958678)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
352,Birch Creek Utilities - Commercial - Sm,0,1,1,1,0,0.7597,3.480678,,0.0,Birch ,"[(nan, 1.15), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
353,"Buckland, City of - Commercial - Sm",0,1,1,1,0,0.3008,1.957637,,0.0,Buckla,"[(nan, 0.5), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
354,Central Electric - Commercial - Sm,0,1,1,1,1,0.4499,2.753425,0.0,0.0,Centra,"[(nan, np.float64(0.746478)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
355,Chalkyitsik Village Energy - Commercial - Sm,0,1,1,1,0,0.5025,2.430724,,0.0,Chalky,"[(nan, 0.95), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
356,Chenega Bay - Commercial - Sm,0,1,1,1,0,0.7608,2.093737,,0.0,Cheneg,"[(nan, 1.12), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
357,Chignik Lake Electric Utility - Commercial - Sm,0,1,1,1,0,0.4119,2.7239,5.0,0.0,Chigni,"[(nan, 0.7), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
358,"Chignik, City of - Commercial - Sm",0,1,1,1,0,0.3808,1.742497,0.0,0.0,Chigni,"[(nan, 0.639001131), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
359,APT- Chistochina - Commercial - Sm,0,1,1,1,1,0.5088,1.771758,32.0200043,55.22,APT- C,"[(nan, np.float64(0.652278)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
360,Chitina Electric - Commercial - Sm,0,1,1,1,0,0.6501,2.356347,25.0,0.0,Chitin,"[(nan, 1.1), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
361,Chugach Electric South - Commercial - Sm,0,1,1,1,1,,0.7572226,19.46,0.0,Chugac,"[(nan, np.float64(0.22805799999999998)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
362,Circle Elec Utility - Commercial - Sm,0,1,1,1,0,0.5191,2.185336,,0.0,Circle,"[(nan, 1.01), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
363,APT- Coffman Cove - Commercial - Sm,0,1,1,1,1,0.0961,0.1591897,32.02,12.2,APT- C,"[(nan, np.float64(0.269478)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
364,Copper Valley Electric Assn 1 - Commercial - Sm,0,1,1,1,0,,0.6005461,30.0,0.0,Copper,"[(nan, 0.2319), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
365,Copper Valley Electric Assn 2 - Commercial - Sm,0,1,1,1,0,,0.6005461,30.0,0.0,Copper,"[(nan, 0.2244), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
366,Cordova Electric Cooperative - Commercial - Sm,0,1,1,1,0,0.0839,0.5688799,28.3,0.0,Cordov,"[(500.0, 0.4365), (nan, 0.3913), (nan, nan), (nan, nan), (nan, nan)]"
367,APT- Craig - Commercial - Sm,0,1,1,1,1,0.0961,0.1591897,32.02,12.22,APT- C,"[(nan, np.float64(0.269478)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
368,Diomede Joint Utilities - Commercial - Sm,0,1,1,1,0,0.2598,2.725553,35.0,0.0,Diomed,"[(nan, 0.93), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
369,APT- Dot Lake - Commercial - Sm,0,1,1,1,1,0.3373,1.745148,32.02,28.71,APT- D,"[(nan, np.float64(0.444978)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
370,APT- Eagle Village - Commercial - Sm,0,1,1,1,1,0.6072,2.060729,32.02,55.22,APT- E,"[(nan, np.float64(0.755878)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
371,Egegik Light & Power - Commercial - Sm,0,1,1,1,0,0.4508,2.114206,0.0,0.0,Egegik,"[(nan, 0.65), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
372,AVEC- Ekwok Commercial - Sm,0,1,1,1,0,0.4991,1.742509,5.0,0.0,AVEC- ,"[(750.0, 0.7537), (nan, 0.6376000000000001), (nan, nan), (nan, nan), (nan, nan)]"
373,Elfin Cove Electric - Commercial - Sm,0,1,1,1,0,0.514,2.345662,,0.0,Elfin ,"[(nan, 0.74), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
374,Enstar Natural Gas - G2,0,1,2,1,1,,,43.75,0.0,Enstar,"[(nan, np.float64(1.13038982)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
375,APT- Evansville - Commercial - Sm,0,1,1,1,1,0.7564,2.027641,32.02,55.22,APT- E,"[(nan, np.float64(0.958678)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
376,Fairbanks Natural Gas - Commercial - Sm,0,1,2,1,1,,,22.0,0.0,Fairba,"[(nan, np.float64(2.0711779999999997)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
377,False Pass Electric - Commercial - Sm,0,1,1,1,0,0.4854,2.031942,,0.0,False ,"[(nan, 0.719), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
378,"G&K, Inc - Commercial - Sm",0,1,1,1,1,0.7608,2.118109,12.5,7.05,"G&K, I","[(nan, np.float64(1.115778)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
379,Galena Electric Utility - Commercial - Sm,0,1,1,1,0,0.3764,1.917758,11.2,0.0,Galena,"[(nan, 0.6723), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
380,Golden Valley Electric - Com- Sm GS1,0,1,1,1,1,,2.358446,26.0,0.0,Golden,"[(nan, np.float64(0.291628)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
381,"Golovin, City of - Commercial - Sm",0,1,1,1,0,0.3133,2.139312,,0.0,Golovi,"[(nan, 0.46), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
